,No.,Time,Source,Destination,Protocol,Length,Info
154,155,14.324175,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
155,156,14.496002,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
156,157,14.496005,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
157,158,14.778152,***.***.***.***,***.***.***.***,DNS,76,Standard query 0xab76 A www.msftncsi.com
158,159,15.243837,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
159,160,15.24384,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
160,161,15.822897,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
161,162,15.822899,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
162,163,15.994097,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
163,164,15.994099,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
164,165,16.12083,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
165,166,16.120833,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
166,167,16.748548,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
167,168,16.748549,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
168,169,16.854541,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
169,170,16.854543,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x96f1 A isatap
170,171,17.057032,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
171,172,17.057036,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
172,173,17.322195,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
173,174,17.322199,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
174,175,17.763784,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
175,176,17.810591,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
176,177,17.810593,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
177,178,18.557071,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
178,179,18.557074,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
179,180,18.776667,***.***.***.***,***.***.***.***,DNS,76,Standard query 0xab76 A www.msftncsi.com
180,181,18.822951,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
181,182,18.822955,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
182,183,19.120735,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
183,184,19.120738,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
184,185,19.310653,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
185,186,19.310655,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
186,187,19.419504,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
187,188,19.419505,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0x6e6e A isatap
188,189,19.619906,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
189,190,19.619909,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
190,191,19.822683,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
191,192,19.822687,***.***.***.***,***.***.***.***,BROWSER,229,Browser Election Request
192,193,20.369331,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
