,No.,Time,Source,Destination,Protocol,Length,Info
263,264,96.873458,192.168.56.101,40.119.6.228,NTP,90,"NTP Version 3, client"
264,265,96.899988,40.119.6.228,192.168.56.101,NTP,90,"NTP Version 3, server"
265,266,137.8488,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
266,267,137.848801,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
267,268,137.949965,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
268,269,137.949966,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x69e6 A wpad
269,270,138.154072,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
270,271,138.154075,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
271,272,138.903073,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
272,273,138.903075,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
273,274,139.652651,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
274,275,139.652653,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
275,276,140.52406,192.168.56.101,8.8.8.8,DNS,80,Standard query 0xe6e6 A watson.microsoft.com
276,277,140.540513,8.8.8.8,192.168.56.101,DNS,198,Standard query response 0xe6e6 A watson.microsoft.com CNAME legacywatson.trafficmanager.net CNAME onedsblobprdcus07.centralus.cloudapp.azure.com A 104.208.16.93
277,278,140.550056,192.168.56.101,104.208.16.93,TCP,66,49181  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
278,279,143.623744,192.168.56.101,104.208.16.93,TCP,66,[TCP Retransmission] [TCP Port numbers reused] 49181  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
279,280,145.100053,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
280,281,145.100056,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
281,282,149.62134,192.168.56.101,104.208.16.93,TCP,62,[TCP Retransmission] [TCP Port numbers reused] 49181  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM=1
